Party_Name,Make,Product_Name,Batch_No,Packing,Item_Code,Billed_Qty,Free_Qty,Rate,Total_Amount,Date
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",ISCON,ISCOZOLE-D TAB,ILS26G0102,20X15 BOX,TG241821,10.0,1.0,243.47,2434.7,2026-04-08
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",ISCON,ISOGEL SUSP. (REGULAR),ILS26G0523,170 ML,IL1002,109.0,11.0,21.34,2326.06,2026-05-06
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",ISCON,ISOPROT POW. (CHOCOLATE),ILS26G0526,200 GM,KNP25107,66.0,6.0,46.56,3072.96,2026-05-06
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",ISCON,IZPO-200 TABLET,ILS26G0526,10X10 BOX,CT26146C,0.0,0.1,582.0,0.0,2026-05-06
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",ISCON,LINZON- 600 TAB,ILS26G0315,10X1X10 BOX,GBR25009B,3.0,0.0,800.25,2400.75,2026-04-22
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",ISCON,LULOZ ULTRA CREAM,ILS26G0526,15GM TUBE,EX-25250,0.0,1.0,20.37,0.0,2026-05-06
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",ISCON,PIROSIP SYRUP,ILS26G0526,200ML BOT,OML26151,0.0,1.0,69.84,0.0,2026-05-06
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",ISCON,RABICON-O TABLET,ILS26G0072,10X10 BOX,UGT25655,20.0,2.0,131.92,2638.4,2026-04-06
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",ISCON,RAYNON-S CREAM,ILS26G0526,50GM TUBE,BCC2507016,0.0,1.0,184.3,0.0,2026-05-06
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",ISCON,RCON-D TABLET,ILS26G0525,10X10 TAB,TG25-2032E,50.0,15.0,82.45,4122.5,2026-05-06
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",ISCON,TARON-P TABLET,ILS26G0072,20X10 STRIP,T5313F,10.0,1.0,215.34,2153.4,2026-04-06
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",ISCON,TRETCH STRETCH MARK CREAM,ILS26G0526,50GM TUBE,BCC2601011,0.0,1.0,155.2,0.0,2026-05-06
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",OBGYN,OVAGEST-200 (SOFTGEL) CAP.,ILS26G0526,10X1X10 CAP,ALH6010A,3.0,0.0,601.4,1804.2,2026-05-06
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",OBGYN,PREDERA-4 TAB,ILS26G0523,10X10 TAB,WEA09115A,20.0,2.0,121.25,2425.0,2026-05-06
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",OTHCURE,ETROCOB-90 TABLET,ILS26G0072,10X10 TAB,LGQ02406J0,2.0,1.0,198.85,397.7,2026-04-06
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",OTHCURE,ETROCOB-P TABLET,ILS26G0526,10X10 TAB,WEA07/011A,3.0,0.0,179.45,538.35,2026-05-06
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",PEDIAISCON,CINIM-100 TAB.,ILS26G0102,20X10 BOX,2505026,50.0,15.0,92.15,4607.5,2026-04-08
"[MEG01] - MEGHA ENTERPRISES, SOLAPUR",PEDIAISCON,MOXYCON-CL 228.5 (WFI) DSYP,ILS26G0315,1 BOT,BDF26019E,30.0,0.0,28.13,843.9,2026-04-22
"[MEN01] - MEN PHARMA, AMRAVATI",ADIVYA,LIVO-M SYP. 200ML,ILS26G0219,200 ML,RP2634,72.0,0.0,26.0,1872.0,2026-04-15
"[MEN01] - MEN PHARMA, AMRAVATI",DERMAS,KANACON-200 CAP,ILS26G0219,10X10 BOX,OMC26005,10.0,1.0,550.0,5500.0,2026-04-15
"[MEN01] - MEN PHARMA, AMRAVATI",DERMAS,TERWIT-250 TAB,ILS26G0219,10X1X7 TAB,VGT253464B,10.0,1.0,275.0,2750.0,2026-04-15
"[MEN01] - MEN PHARMA, AMRAVATI",ISCON,ACLON-COLD TABLET,ILS26G0366,20X10 TAB,GAG24001B,50.0,15.0,220.0,11000.0,2026-04-25
"[MEN01] - MEN PHARMA, AMRAVATI",ISCON,ALKAROL SYP.,ILS26G0219,100 ML,25LK015,60.0,0.0,23.0,1380.0,2026-04-15
"[MEN01] - MEN PHARMA, AMRAVATI",ISCON,CALOREX-D TAB. *,ILS26G0366,15X20 BOX,CX0125309,3.0,0.0,168.0,504.0,2026-04-25
"[MEN01] - MEN PHARMA, AMRAVATI",ISCON,DICLONEX GEL.,ILS26G0219,30 GM,A2609B,109.0,11.0,17.0,1853.0,2026-04-15
"[MEN01] - MEN PHARMA, AMRAVATI",ISCON,DROZIN-25 TABLET,ILS26G0366,10X10 TAB,TG25-1951G,3.0,0.0,70.0,210.0,2026-04-25
"[MEN01] - MEN PHARMA, AMRAVATI",ISCON,EPO-DSR CAPSULE,ILS26G0219,10X1X10 BOX,GCB25008A,3.0,0.0,195.0,585.0,2026-04-15
"[MEN01] - MEN PHARMA, AMRAVATI",ISCON,EXO-Z POWDER 18%,ILS26G0219,105 GM,KNP25117,100.0,10.0,13.0,1300.0,2026-04-15
"[MEN01] - MEN PHARMA, AMRAVATI",ISCON,ISCOZOLE-20 CAP.,ILS26G0219,15X20 BOX,C2510015,3.0,0.0,210.0,630.0,2026-04-15
"[MEN01] - MEN PHARMA, AMRAVATI",ISCON,ISCON GUMMIES - COLLAGEN,ILS26G0366,1X30 NOS,GP-39,3.0,0.0,105.0,315.0,2026-04-25
"[MEN01] - MEN PHARMA, AMRAVATI",ISCON,LV-MONT TAB.,ILS26G0366,10X10 TAB,OMT26012A,50.0,15.0,130.0,6500.0,2026-04-25
"[MEN01] - MEN PHARMA, AMRAVATI",ISCON,SCOFF-OZ TAB.,ILS26G0366,10X10 TAB,VGT253184A,3.0,0.0,250.0,750.0,2026-04-25
"[MEN01] - MEN PHARMA, AMRAVATI",OBGYN,PREDERA-4 TAB,ILS26G0219,10X10 TAB,WEA09115A,3.0,0.0,125.0,375.0,2026-04-15
"[MEN01] - MEN PHARMA, AMRAVATI",PEDIAISCON,BIOLIFE SACHET*,ILS26G0366,50X1 GM,NPP-833,3.0,0.0,190.0,570.0,2026-04-25
"[MEN01] - MEN PHARMA, AMRAVATI",PEDIAISCON,SALBRON-GM SYP. 100ML,ILS26G0219,100 ML,OML26030,109.0,11.0,22.0,2398.0,2026-04-15
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",BI-CURE,BILOPINE-A TAB.,ILS26G0088,10X10 TAB,THT-25562,5.0,0.0,62.0,310.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",BI-CURE,BILOPINE-5 TAB,ILS26G0346,15X10 TAB,25RT1035A,10.0,0.0,65.0,650.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",BI-CURE,BITORVA-F TAB.,ILS26G0088,10X1X10 BOX,THT-25319,5.0,0.0,145.0,725.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",BI-CURE,CILNIREM-10 TABLET,ILS26G0088,10X10 BOX,25RT0898A,5.0,0.0,110.0,550.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",BI-CURE,MET-GP TABLET.,ILS26G0088,15X2X5 TAB,THT-25267,10.0,0.0,200.0,2000.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",BI-CURE,TELBICURE-20 TABLET,ILS26G0346,10X10 BOX,FT6119,10.0,0.0,94.0,940.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",BI-CURE,TELBICURE-40 TABLET.,ILS26G0413,10X1X10 BOX,OMT26046B,20.0,0.0,130.0,2600.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",BI-CURE,TELBICURE-CN TAB,ILS26G0088,10X10 BOX,VGT253787B,5.0,0.0,83.0,415.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",BI-CURE,TELBICURE-A TABLET,ILS26G0207,10X10 TAB,TG26-0253B,20.0,0.0,105.0,2100.0,2026-04-15
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",BI-CURE,VOBGIL-GM2 TABLET,ILS26G0088,10X10 BOX,THT-25575,5.0,0.0,150.0,750.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,AAISO-20 (SOFTGEL) CAP.,ILS26G0346,10X10 CAP,ALD5648A,5.0,0.0,225.0,1125.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,BENOXY GEL. 5%,ILS26G0413,20 GM,0855,60.0,0.0,16.2,972.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,CLINDASE GEL,ILS26G0088,20 GM,R01GE2605A,50.0,0.0,17.1,855.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,CLOBESON-S6 OINTMENT,ILS26G0088,20 GM,25362A,50.0,0.0,17.1,855.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,CLOTRON POWDER,ILS26G0413,75 GM,CL-3025,45.0,0.0,19.8,891.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,DEFFEE-6  TAB.,ILS26G0088,10X10 BOX,GAU25007B,10.0,0.0,150.0,1500.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,DERMICET OINTMENT,ILS26G0088,15 GM,HO-02,50.0,0.0,13.5,675.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,DIVA SOAP.,ILS26G0413,75 GM,DI-013,33.0,0.0,27.9,920.7,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,GLOWNEC FACEWASH,ILS26G0088,70 ML,307,30.0,0.0,39.6,1188.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,HAIROZ HAIR SOLUTION/SPRAY,ILS26G0413,60 ML,C411A,12.0,0.0,92.7,1112.4,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,HAIROZ PLUS TABLET,ILS26G0346,10X1X10 TAB,NPT-1614,10.0,0.0,369.0,3690.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,I-CLAMINE LOTION,ILS26G0088,1X100 ML,4131,120.0,0.0,27.9,3348.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,IVODINE-MS OINTMENT,ILS26G0346,15 GM,E636A,60.0,0.0,15.5,930.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,KANACON-200 CAP,ILS26G0088,10X10 BOX,OMC26005,10.0,0.0,495.0,4950.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,KANACON-SB 130 CAPSULES,ILS26G0346,10X10 BOX,UGC25323A,5.0,0.0,530.0,2650.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,LULOZ CREAM 15GM,ILS26G0088,15GM TUBE,6024,50.0,0.0,18.0,900.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,LULOZ LOTION 30 ML,ILS26G0088,30 ML,0250,100.0,0.0,23.4,2340.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,MOMFET CREAM 15GM.,ILS26G0413,15 GM,AL/9290,32.0,0.0,14.4,460.8,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,MOMFET-PLUS CREAM 15GM.,ILS26G0088,15 GM,GE25170,20.0,0.0,16.0,320.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,MUCICON 5GM. OINTMENT,ILS26G0346,5 GM,E6A005,117.0,0.0,23.4,2737.8,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,RAYNON SUNSCREEN LOTION,ILS26G0088,50 ML,AL0355,20.0,0.0,48.6,972.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,SCABON-S SOAP.,ILS26G0088,75 GM,PS0217,60.0,0.0,22.5,1350.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,SCABON-L LOTION,ILS26G0346,60 ML,0999,100.0,0.0,23.4,2340.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,SUPRAMIN CREAM,ILS26G0346,15 GM,5056A,200.0,0.0,12.35,2470.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,VITALL-E LOTION,ILS26G0088,100 ML,AL0483,50.0,0.0,30.0,1500.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,ZETONE SOAP.,ILS26G0088,75 GM,IZ-048,120.0,0.0,31.0,3720.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",DERMAS,ZETONE SHAMPOO,ILS26G0088,100 ML,980,20.0,0.0,45.0,900.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,ACLON-P TAB.,ILS26G0088,10X10 TAB,25012068,10.0,0.0,55.0,550.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,ACLON-SP TAB.,ILS26G0088,10X10 TAB,VGT260900A,10.0,0.0,130.0,1300.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,ACLON-MR TAB.,ILS26G0413,10X10 TAB,CCT25863B,9.0,0.0,96.0,864.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,ACLON-TP TAB.,ILS26G0346,10X10 TAB,GAE26001,10.0,0.0,550.0,5500.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,ALKAROL SYP.,ILS26G0088,100 ML,25LK015,180.0,0.0,18.0,3240.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,APHLIN-N TABLET,ILS26G0346,10X10 TAB,GT25649C,5.0,0.0,405.0,2025.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,BENFLOX-DX DROPS,ILS26G0088,10 ML,25EG16H,95.0,0.0,9.0,855.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,BENVER- I TAB,ILS26G0088,5X6 BOX,CCT251661B,20.0,0.0,97.0,1940.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,BRUTOLIN-D TAB.,ILS26G0413,10X10 BOX,UGT-26192H,5.0,0.0,320.0,1600.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,BUDABEST RESPULES (10X6X2ML),ILS26G0346,10X6 BOX,I1726025,10.0,0.0,312.0,3120.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,CARB XT 200ML SYP.,ILS26G0088,200 ML,SM8253,72.0,0.0,23.4,1684.8,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,CARB-XT TAB.,ILS26G0413,10X10 TAB,WEA/12022C,10.0,0.0,135.0,1350.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,CEFCON-200 TAB.,ILS26G0413,10X10 BOX,CTE26004H,20.0,0.0,390.0,7800.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,CEFCOFF-200 TAB.,ILS26G0413,10X10 TAB,CTF25030A,10.0,0.0,558.0,5580.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,CEZEE-LB TAB.,ILS26G0088,10X10 TAB,TB25406B,10.0,0.0,900.0,9000.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,HI-CLAR TAB.,ILS26G0088,10X1X10 BOX,AL-25227,5.0,0.0,765.0,3825.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,CLUB-4G CAP. (DRUG),ILS26G0413,10X1X10 BOX,CD-252720E,10.0,0.0,325.0,3250.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,CMT-TEAR EYE DROP.,ILS26G0346,10 ML,25EJ31A,50.0,0.0,10.8,540.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,COLYTE POWDER SACHET(ORANGE),ILS26G0346,21.8 GM,IO-01,1020.0,0.0,6.0,6120.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,COXBRO TABLET NEW,ILS26G0088,10X1X10 TAB,OT-252162,10.0,0.0,275.0,2750.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,COZITH-250 TAB.,ILS26G0088,6X10 TAB,GAJ26004F,20.0,0.0,283.0,5660.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,COZITH-500 (3X10) TAB.,ILS26G0088,10X3 BOX,GAK25032A,20.0,0.0,282.0,5640.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,DROZIN-25 TABLET,ILS26G0088,10X10 TAB,TG25-1951G,10.0,0.0,50.0,500.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,DROZIN SYRUP,ILS26G0346,100 ML,GL-25141,50.0,0.0,15.2,760.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,DROZIN-10 TABLET,ILS26G0088,10X15 BOX,VGT251433,10.0,0.0,71.0,710.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,DUAREP RESPULE (10X6X2.5ML),ILS26G0346,10X6 AMP,I2226004,10.0,0.0,325.0,3250.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,ESOFATE-O SUSP.,ILS26G0413,100 ML,EEO-2601,75.0,0.0,36.0,2700.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,EXO-Z POWDER 18%,ILS26G0088,105 GM,KNP25117,300.0,0.0,16.0,4800.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,EXO-Z POWDER 12%,ILS26G0346,105 GM,HO-169,400.0,0.0,19.0,7600.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,FOL-S TABLETS,ILS26G0088,30X10 TAB,GT26092,5.0,0.0,105.0,525.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,GO-MIGRAIN TABLET,ILS26G0413,10X10 BOX,GENT12333A,0.0,1.0,290.0,0.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,I-CLOXY MOUTHWASH.,ILS26G0088,150 ML,0698,48.0,0.0,23.4,1123.2,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,INOSAL-50  NASAL SPRAY,ILS26G0088,10 ML,O26-173,10.0,0.0,50.4,504.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,ISCAINE-MPS,ILS26G0088,170 ML,OML26123B,216.0,0.0,27.9,6026.4,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,ISPO-200 TAB.,ILS26G0088,10X10 BOX,CTJ26004G,20.0,0.0,512.0,10240.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,ISPO-CV TAB.,ILS26G0088,6X10 BOX,CTH25099A,10.0,0.0,525.0,5250.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,ISPO-O TAB.,ILS26G0413,10X10 TAB,CTM26005A,3.0,0.0,680.0,2040.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,IVODINE GARGLE,ILS26G0413,100 ML,P2603,24.0,0.0,29.0,696.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,IZPO-200 TABLET,ILS26G0413,10X10 BOX,CT26146C,0.0,0.2,590.0,0.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,KETOCOS-DT TABLET,ILS26G0346,10X15 TAB,VGT260451D,5.0,0.0,112.0,560.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,LACTOCON SOLUTION.,ILS26G0413,225ML BOT,OML26061B,100.0,0.0,105.0,10500.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,LIFCO-D SYP.,ILS26G0346,100 ML,25KL012,360.0,0.0,18.7,6732.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,LIFCET-COLD SUPER TABLET,ILS26G0413,20X10 BOX,TG01260824,0.0,1.0,215.0,0.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,LULOZ ULTRA CREAM,ILS26G0413,15GM TUBE,EX-25250,0.0,1.0,21.0,0.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,LV-MONT TAB.,ILS26G0088,10X10 TAB,OMT26012A,10.0,0.0,117.0,1170.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,MECOSON-NP TABLET,ILS26G0346,10X10 TAB,VGT253469A,5.0,0.0,220.0,1100.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,MOXYCON-CL 625 TAB (LB),ILS26G0088,10X6 TAB,BTB26062C,10.0,0.0,390.0,3900.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,MOXYCON-CL 375 TAB,ILS26G0088,10X6 BOX,BTC26009A,10.0,0.0,373.5,3735.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,MOXYCON-CL 625 TAB,ILS26G0346,10X6 TAB,BTA26072B,20.0,0.0,396.0,7920.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,MOXYCON-LX,ILS26G0346,10X10 BOX,SBC-25060,5.0,0.0,246.0,1230.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,NEKTROL (SOFTGEL) CAP.,ILS26G0088,10X10 BOX,ALD5658D,10.0,0.0,108.0,1080.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,NEKTROL-K27 CAP.,ILS26G0088,10X1X10 CAP,CD-252845,5.0,0.0,126.0,630.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,NIFTRON-100 TABLET,ILS26G0346,10X10 BOX,2526973,5.0,0.0,174.0,870.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,NUPLEX-L CAPS,ILS26G0088,10X10 CAP,RP2793,10.0,0.0,78.3,783.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,ONZYME-C SYRUP,ILS26G0346,200 ML,SM7997,60.0,0.0,24.3,1458.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,OXYBID-A NASAL DROPS,ILS26G0346,10 ML,918,50.0,0.0,14.0,700.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,OXYRICH CAP.,ILS26G0346,10X1X10 CAP,MNC-12613,10.0,0.0,130.0,1300.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,PIROSIP SYRUP,ILS26G0413,200ML BOT,OML26151,0.0,1.0,72.0,0.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,RABECON-20 TAB.,ILS26G0346,10X10 TAB,TG25-2255O,20.0,0.0,67.2,1344.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,RABECON-DSR CAP.,ILS26G0088,10X10 CAP,GCH25062A,20.0,0.0,112.5,2250.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,RACEDIL-100 CAPSULES,ILS26G0346,10X10 BOX,2526C364,10.0,0.0,310.0,3100.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,REE-D3 (SOFT GEL) CAP.,ILS26G0346,10X1X4 CAP,BSG260261E,10.0,0.0,144.0,1440.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,REE-400 SOFTGEL CAPS (DRUG),ILS26G0413,10X1X10 STRIP,HPDC26147,10.0,0.0,300.0,3000.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,SCOFF-OZ TAB.,ILS26G0346,10X10 TAB,VGT253184A,20.0,0.0,195.0,3900.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,SERROF-DP TAB.,ILS26G0346,10X10 TAB,TGT0126083,10.0,0.0,104.0,1040.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,SPENTA-40 TAB.,ILS26G0088,10X10 TAB,OMT26007D,20.0,0.0,87.0,1740.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,SPENTA-D TAB.,ILS26G0413,10X10AA TAB,2526939,20.0,0.0,95.0,1900.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,SPENTA-DSR CAP.,ILS26G0088,10X10 CAP,GCF26002C,10.0,0.0,140.0,1400.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,TRETCH STRETCH MARK CREAM,ILS26G0413,50GM TUBE,BCC2601011,0.0,1.0,160.0,0.0,2026-04-28
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,VITSEE SYP.,ILS26G0346,200 ML,SM8207,144.0,0.0,25.0,3600.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,VITSEE TAB.,ILS26G0088,10X15 TAB,EHV-192,10.0,0.0,162.0,1620.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,WESURE-M TABLET,ILS26G0346,10X1X0 TAB,MNT-226193,5.0,0.0,638.0,3190.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,YMOX EYE DROPS,ILS26G0346,5 ML,26EB15Q,100.0,0.0,10.35,1035.0,2026-04-24
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",ISCON,YMOX-D DROP,ILS26G0088,5 ML,25EH21G,50.0,0.0,12.6,630.0,2026-04-07
"[MIR01] - MIRTH PHARMA, BHAYANDER-EAST",OBGYN,FOXYL-B TAB.,ILS26G0088,15X20 TAB,YT3957,10.0,0.0,279.0,2790.0,2026-04-07
